config_path,results_dir,status
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v001_evo_1f0a81597f40_oos20220601_20230430.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v001_evo_1f0a81597f40_oos20220601_20230430,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v001_evo_1f0a81597f40_oos20231001_20240930.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v001_evo_1f0a81597f40_oos20231001_20240930,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v001_evo_1f0a81597f40_oos20240501_20250630.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v001_evo_1f0a81597f40_oos20240501_20250630,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v002_evo_6680fb2a2a47_oos20220601_20230430.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v002_evo_6680fb2a2a47_oos20220601_20230430,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v002_evo_6680fb2a2a47_oos20231001_20240930.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v002_evo_6680fb2a2a47_oos20231001_20240930,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v002_evo_6680fb2a2a47_oos20240501_20250630.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v002_evo_6680fb2a2a47_oos20240501_20250630,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v003_evo_ae13969b6b43_oos20220601_20230430.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v003_evo_ae13969b6b43_oos20220601_20230430,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v003_evo_ae13969b6b43_oos20231001_20240930.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v003_evo_ae13969b6b43_oos20231001_20240930,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v003_evo_ae13969b6b43_oos20240501_20250630.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v003_evo_ae13969b6b43_oos20240501_20250630,completed
configs/evolution/20260226_evo_smoke_i156_20260302_042744/20260226_evo_smoke_i156_20260302_042744_v004_evo_3b5ff933e461_oos20220601_20230430.yaml,artifacts/wfa/runs/20260226_evo_smoke_i156_20260302_042744/holdout_20260226_evo_smoke_i156_20260302_042744_v004_evo_3b5ff933e461_oos20220601_20230430,completed
