config_path,results_dir,status
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p16.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p16,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p16.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p16,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p185.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p185,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p185.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p185,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p21.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p21,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p21.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p21,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p235.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p235,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p235.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p235,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p285.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p285,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p285.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p285,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p31.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p31,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p31.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p31,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p335.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p335,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p335.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r02_corr/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_oos20220601_20230430_corr0p335,completed
