config_path,results_dir,status
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__696e005b6845__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p24.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__696e005b6845__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p24,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__20d54bb3e671__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p24.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__20d54bb3e671__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p24,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__e69c447a42c4__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p265.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__e69c447a42c4__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p265,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__47935773b757__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p265.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__47935773b757__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p265,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__d0dd967ac972__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p29.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__d0dd967ac972__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p29,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__691d81406da5__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p29.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__691d81406da5__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p29,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__7c20ca5b61f3__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p315.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__7c20ca5b61f3__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p315,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__671e20cb8866__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p315.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__671e20cb8866__p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p315,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__a817dc321b43__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p34.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta__a817dc321b43__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p34,completed
configs/budget1000_autopilot/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__e3c00ffd057c__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p34.yaml,artifacts/wfa/runs_clean/20260218_budget1000_bl13_r03_pv/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0__e3c00ffd057c__1p0065_max_pairs21p0_corr0p335_risk0p007_risk0p0065_vm1p0095_max_pairs18p0_oos20220601_20230430_pv0p34,completed
