config_path,results_dir,status
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p64.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p64,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p64.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p64,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p66.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p66,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p66.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p66,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p68.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p68,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p68.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p68,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p7.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p7,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p7.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p7,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p72.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/holdout_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p72,completed
configs/budget1000_autopilot/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p72.yaml,artifacts/wfa/runs_clean/20260217_budget1000_bl11_r04_max_hurst_exponent/stress_prod_final_budget1000_risk0p006_slusd1p91_risk0p006_vm1p0075_corr0p34_pv0p39_corr0p28_min_beta0p0005_vm1p0095_slusd2p16_corr0p26_vm1p0035_vm1p0065_max_pairs21p0_corr0p335_oos20220601_20230430_max_hurst_exponent0p72,completed
